id,username,yearregistered,lastlogin,country,geekfriends,geekfriends_total,guilds,guild_total
2872968,Stinkybw,2021,2021-03-04,Australia,[],0,[],0
2180068,Cosmicall,2019,2024-03-30,Canada,[],0,[],0
3519048,JDKappel,2023,2023-04-24,United States,[],0,[],0
3618276,omgbex,2023,2023-09-10,United States,[],0,[],0
741207,astos9000,2013,2024-06-30,Canada,[],0,[],0
3799801,Dwindl,2024,2024-05-05,Australia,[],0,[],0
1905108,Stoned Dwarf,2018,2024-03-07,France,[],0,[],0
316817,nomoredroids,2010,2024-06-30,United States,"['Ed Beach', 'Herr Dr', 'jcarnehl', 'kisner', 'MarkHerman', 'nix342', 'ScottH', 'Simon7itch', 'Srednop', 'thechangingman', 'TwirlingTF', 'ZackStack']",12,"['577', '857', '1376', '2044', '2122', '2708', '3656']",7
2225886,Kamol_thai,2019,2021-09-26,Thailand,[],0,[],0
667826,heikman,2013,2024-06-19,Germany,"['Arggg', 'Banthalos', 'benisace', 'Calxx55', 'CosmicBerlin', 'Crensh3000ad', 'cthugr', 'Der goldene Reiter', 'Fechna', 'flying_neko', 'gloriousgonzo', 'Grant', 'hellp', 'hobnob', 'jdclewis', 'Joe Dizzy', 'knurps', 'lalomartins', 'lionhawk', 'lisaabbott78', 'Luppas', 'Matja', 'nehu', 'OberstDan', 'Philipp Klarmann', 'PunTheHun', 'rmf_', 'Saxofaxo', 'Sunchaser', 'superjosef', 'Tankbuster', 'Xarlos']",32,[],0
3614446,johnnydrocco,2023,2023-08-06,United States,[],0,[],0
1238397,sublimentality,2016,2021-06-19,United States,[],0,[],0
3579689,joao_andre_PT,2023,2023-06-28,Portugal,[],0,[],0
953278,HunterT,2014,2024-06-30,United States,"['brettus', 'DaveF99', 'DrNate', 'frodo74', 'JohnnyOffice', 'jtt005', 'nocola', 'paulcoxe', 'TomVasel', 'tzgardner', 'vulcan_princess', 'ZeeGarcia']",12,"['24', '2246', '3649', '3831']",4
2817292,Fragui,2021,2023-09-11,France,[],0,[],0
2280543,wagoncat,2019,2024-06-30,Norway,['sennaho'],1,['1303'],1
3926210,Vorto,2024,2024-06-29,Poland,[],0,[],0
3912515,Spikaa,2024,2024-06-14,South Korea,[],0,[],0
1754637,lastlion,2018,2022-10-20,United States,[],0,['2000'],1
3438936,DaddymattP,2023,2023-02-09,New Zealand,"['Firetigeress', 'Lexa_Dixon']",2,[],0
629984,lookohlook,2013,2024-06-30,Netherlands,[],0,[],0
2940145,Mcgrewmichaels,2021,2021-05-22,United States,[],0,[],0
2163801,Lilonek21,2019,2024-05-11,United States,[],0,[],0
2991448,TheSfamily,2021,2021-08-01,United States,[],0,[],0
1192072,Showda,2015,2024-06-29,United States,[],0,[],0
1105876,thekushan,2015,2024-06-30,United States,[],0,['2898'],1
3099092,Marcolin68,2021,2024-04-20,Italy,[],0,[],0
2800687,skummelhummel,2021,2021-01-13,United Kingdom,[],0,[],0
3473886,Wamilton32,2023,2023-04-08,United States,[],0,[],0
2810911,Kiwimaudit,2021,2023-09-14,Belgium,[],0,[],0
703524,medializard,2013,2024-06-30,United States,[],0,[],0
1804209,morangen,2018,2024-06-29,United States,[],0,['2924'],1
1321863,varneysa,2016,2024-06-20,United States,['Rachelthfirst'],1,[],0
644868,kasoinky,2013,2024-06-18,United States,[],0,[],0
3758028,babanna,2024,2024-06-30,Bulgaria,[],0,[],0
3432180,Salvigio,2023,2023-01-09,United States,[],0,[],0
2952835,Slayerofg,2021,2021-07-15,United States,[],0,[],0
3511882,BreadAf,2023,2023-04-25,United States,[],0,[],0
1052030,violet bells,2015,2023-05-12,United States,[],0,[],0
884735,kdlecluy,2014,2024-06-29,Belgium,['wjw01'],1,"['2044', '3624', '3965']",3
1664973,Mitrodan,2017,2023-07-30,Ukraine,[],0,[],0
2012936,Beartrap,2018,2023-11-25,United States,[],0,[],0
2952147,erdemfang,2021,2023-08-29,Turkey,[],0,[],0
825845,gjjaros,2014,2024-06-30,United States,"['Aiscool', 'BlueMoai', 'CleverGamer', 'CleverMaxine', 'cosine', 'CrimsonRiver', 'Dt92stang', 'E Simon', 'ex1st', 'GoEn', 'HKuryliw', 'jasonbrooks', 'kekros', 'kirklandsigs', 'kmatejka', 'Motherof2Dragons', 'nom is', 'OHmysteries', 'Omniurge', 'PN6728', 'Prospereau', 'rahdo', 'Revinar', 'shadow159753', 'SirValence', 'trotzkie', 'unicoherent', 'Viewtiful_Justin', 'Yekrats', 'z28mtd', 'zuzusdad']",31,"['1145', '1294', '1325', '1589', '1842', '1994', '2008', '2014', '2077', '2102', '2215', '2248', '2352', '2425', '2890', '3321']",16
3508805,Uddalkenny,2023,2024-05-20,Denmark,[],0,[],0
3085510,Mikaeshin,2021,2023-02-06,Brazil,[],0,[],0
819664,randomdumdums,2014,2021-09-05,United States,[],0,[],0
2412270,gibonx,2020,2024-01-09,Spain,[],0,[],0
2622000,Nav1BoyGE,2020,2023-03-26,Switzerland,[],0,[],0
3588284,Cedrikcarreon,2023,2024-06-29,Mexico,[],0,[],0
1419119,HungryForMoreGames,2016,2024-02-10,United States,[],0,[],0
2906300,filmtvlaw,2021,2021-04-10,United States,[],0,[],0
3926564,JSUMME,2024,2024-06-30,Hong Kong,[],0,[],0
2936520,jojothecoltsfan,2021,2024-06-26,United States,[],0,[],0
2161428,Eniko92,2019,2021-04-07,Hungary,[],0,[],0
762855,tedybears57,2013,2023-07-09,France,[],0,[],0
2624872,Lendzia,2020,2024-05-28,Poland,[],0,[],0
574449,frogert_poj,2012,2023-10-26,Canada,['Byrns'],1,[],0
3664836,Gmalouin,2023,2024-06-26,Canada,[],0,[],0
2985580,Cassie_opia,2021,2021-07-24,United States,[],0,[],0
2247806,Eddieramone,2019,2024-06-30,Spain,[],0,[],0
3479624,Syk0002,2023,2024-06-21,Canada,[],0,[],0
2935302,Daavo,2021,2021-05-16,New Zealand,[],0,[],0
3882087,Recoteam35,2024,2024-05-12,Turkey,[],0,[],0
2398767,Spark_1ing,2020,2024-06-27,South Korea,[],0,[],0
1398356,feakelek,2016,2024-05-21,Argentina,[],0,[],0
3183335,Nikkimad,2022,2023-10-01,United States,[],0,[],0
3918712,Calle2819,2024,2024-06-20,Austria,[],0,[],0
684375,sador42,2013,2024-05-19,United States,[],0,"['1589', '3224']",2
2078315,LeoHstr,2019,2021-08-09,France,[],0,[],0
756423,sr_pixel,2013,2024-05-01,Mexico,"['darkbop', 'mlechuga']",2,[],0
3501335,TienneBdg,2023,2023-03-25,France,[],0,[],0
3465004,evantsai,2023,2023-02-10,Taiwan,[],0,[],0
442739,fosterc1981,2011,2024-06-29,United States,[],0,[],0
663969,Jlzachary1,2013,2024-06-04,United States,[],0,['111'],1
3741524,Dethroned342,2023,2024-01-17,Colombia,[],0,[],0
2912615,Mdongie,2021,2021-05-04,United States,[],0,[],0
3184004,Bloodstained_Meyer,2022,2024-02-18,United States,[],0,[],0
3515480,drazofil,2023,2024-06-25,Russia,[],0,[],0
3061566,LynnMathArt,2021,2021-11-06,United States,[],0,[],0
3028428,Mediaed,2021,2021-09-20,United States,[],0,[],0
963716,kingmoeha,2014,2024-06-30,Netherlands,"['Phreakyhamster', 'topstefan', 'viezemies', 'Yuan Lin']",4,[],0
2555080,danalytics,2020,2024-06-30,Germany,['Funta'],1,[],0
3779151,iNumbSkull,2024,2024-01-27,United States,[],0,[],0
2065350,cerry,2019,2024-06-28,Netherlands,['casca2k19'],1,[],0
2524617,DrShiryo,2020,2021-01-27,United States,[],0,[],0
242017,KOS83,2009,2024-06-19,Italy,[],0,['1569'],1
1332465,Deadpool666,2016,2023-11-09,Germany,[],0,[],0
3646810,jlyu26,2023,2023-09-22,United States,[],0,[],0
1640144,evanrchristo,2017,2024-06-13,United States,[],0,['3332'],1
1369811,vir3ns,2016,2024-06-30,Poland,"['Domeru', 'Gargie', 'geoburak', 'GrzeL', 'habert', 'huginmunin', 'hutriel', 'Iljake', 'irohrulez', 'j_tarb', 'Kaldrin', 'Kennin', 'LisaWyns', 'Liza91', 'lukwych', 'Maeve_1981', 'magic_erwt', 'Mark_VA', 'Maszto', 'Morachidi', 'rattkin', 'ROADRUNN3R', 'sf13sh', 'strud', 'Sturmo', 'Vespertili0', 'zeluch']",27,['1303'],1
1403424,3bhh,2016,2023-05-08,United States,[],0,[],0
2769295,lazybrain,2020,2024-06-16,Hungary,[],0,[],0
1571791,Vastbubble,2017,2024-06-29,Australia,[],0,[],0
3479084,RenBeth,2023,2023-02-26,United States,[],0,[],0
3286712,NekoVio,2022,2024-06-30,United States,[],0,[],0
3657388,suta_2,2023,2023-09-29,Spain,[],0,[],0
3815189,Maryneuman94,2024,2024-03-11,United States,[],0,[],0
3701093,Beauolsen,2023,2023-11-15,Australia,[],0,[],0
3457372,mrxmas,2023,2023-06-16,United States,[],0,[],0
3816110,juanguva,2024,2024-03-03,Spain,[],0,[],0
3817810,juangekal,2024,2024-06-03,Spain,[],0,[],0
3305128,holmanraul,2022,2024-06-28,Colombia,[],0,[],0
1282472,Juliusguan,2016,2024-06-28,Taiwan,[],0,[],0
882900,Quiarcus,2014,2024-06-21,China,[],0,[],0
85253,DrakeStorm,2006,2024-06-30,United States,"['alfonzos', 'larsk7', 'SaiSaysPlayGo', 'Sysyphuss']",4,['544'],1
3143528,DavidPalmer,2022,2024-06-12,Spain,[],0,[],0
2713573,simon_mand,2020,2023-10-24,Germany,[],0,[],0
1654350,La Tana dei Goblin,2017,2024-06-17,Italy,[],0,[],0
3564356,d1mka_b1mka,2023,2023-07-27,Ukraine,[],0,[],0
1592064,mcgrewbs,2017,2021-02-19,United States,[],0,[],0
2603614,WalexG,2020,2024-06-30,United States,"['Ameen_p', 'ascalhoon', 'awtyler', 'benhackman', 'BigMaki', 'blindfaeth', 'BNehme', 'BPRJax', 'BuddyJPike', 'cannoneer', 'codename001', 'DapperDesigner', 'Darkhorse602', 'DarrellKH', 'davidmann', 'Deadbody84', 'diometes', 'dumbdiety', 'eightbic', 'escheriv', 'gbe275', 'gpnoe13', 'irwing0', 'IWasLeft2Die', 'james12', 'JavaGameHausCafe', 'jaxmilners', 'Leberus', 'magic2c', 'mcpbap', 'MeeplesCourt', 'pastorarod', 'PCBToxin', 'pole287', 'Rabk', 'RealityExists', 'ruby917', 'secondofthenew', 'shanev316', 'skaughty', 'Skean_du', 'slashlizard', 'Soppas', 'tiagoVIP', 'topherf', 'vruthav', 'Woggers', 'yodamus', 'z.b.brox']",49,"['1259', '3250', '3366', '3455']",4
3854086,ria_ogawa,2024,2024-04-12,Japan,[],0,[],0
2242468,Azuagua,2019,2024-06-13,Spain,[],0,[],0
2735811,Jackal403,2020,2023-05-18,Canada,[],0,[],0
1125889,Anyanka,2015,2024-06-10,Czech Republic,[],0,[],0
3372985,qba0018,2022,2024-06-30,Switzerland,[],0,['4326'],1
606902,Vipe,2012,2024-06-28,Poland,[],0,[],0
3675294,Erdem_acir,2023,2023-10-18,Turkey,[],0,[],0
972115,filipovi,2014,2024-06-30,Germany,[],0,"['1303', '1622', '1999', '2998']",4
1165002,D3MIG0D,2015,2024-06-30,Ukraine,['SamsVirt'],1,[],0
3137839,Boardax,2022,2023-02-18,Chile,[],0,[],0
3113875,Poyp,2021,2021-12-30,Germany,[],0,[],0
2049297,Squirrelly,2019,2023-01-17,Canada,[],0,[],0
2663578,LaBaude,2020,2021-06-06,France,[],0,[],0
260355,JRLade,2009,2024-06-30,Canada,['meepleguy'],1,[],0
128742,marjualeon,2007,2024-06-30,Spain,[],0,[],0
1478781,Gingerina,2017,2023-08-04,Italy,[],0,[],0
3575605,Maryp13,2023,2024-03-10,United States,[],0,[],0
2837222,bacchetta,2021,2021-10-23,France,[],0,[],0
3902737,smasci,2024,2024-06-03,United States,[],0,[],0
3770889,KennethHH,2024,2024-01-18,United States,[],0,[],0
311758,Maestre de Campo,2010,2024-06-30,Spain,[],0,[],0
3775703,JonaFabulous,2024,2024-06-30,Germany,[],0,[],0
3408051,CapnDred,2022,2023-12-26,United Kingdom,[],0,[],0
2140285,avsfan1921,2019,2024-06-30,United States,[],0,[],0
1689269,walhallafive,2017,2023-01-07,United States,[],0,['24'],1
3825851,Flybbz,2024,2024-03-16,Sweden,[],0,[],0
379849,CincinnatiKid,2011,2024-06-30,United States,[],0,[],0
2582,Kavi,2002,2023-09-09,Italy,"['butch', 'MaBi']",2,[],0
2925781,Agropinecone,2021,2021-05-03,Australia,[],0,[],0
1144542,kevinpalmer486,2015,2024-01-31,United States,[],0,[],0
2462518,Leo1065,2020,2023-12-07,United States,[],0,[],0
2450759,keizerzilla,2020,2021-12-14,Brazil,[],0,[],0
481844,da_sandvich,2012,2024-06-24,Germany,"['joshdl', 'yuvalw']",2,['1290'],1
453837,Vrykolakasbr,2011,2023-10-05,Brazil,[],0,[],0
3765657,zuckerzeitA6M,2024,2024-05-05,United States,[],0,[],0
3927151,Manigoldo83,2024,2024-06-30,Italy,[],0,[],0
3093311,Milan821,2021,2021-12-18,Czech Republic,[],0,[],0
3653543,Cheeseheadswife,2023,2023-10-03,United States,[],0,[],0
1971693,Jonniboye,2018,2023-04-13,United States,[],0,[],0
3436972,KnightMonkey,2023,2023-01-14,Antarctica,[],0,[],0
3837806,PonchoExperience,2024,2024-04-09,Mexico,[],0,[],0
2439041,GamingPa,2020,2024-06-25,United Kingdom,[],0,[],0
3466438,Placesal,2023,2023-02-17,United States,[],0,[],0
2024295,Died_m,2019,2021-10-31,Netherlands,[],0,[],0
1337554,wambulus,2016,2024-04-16,United States,[],0,[],0
386003,DonRumata,2011,2024-05-30,Russia,[],0,[],0
1518860,Jonas Lock,2017,2024-05-27,Germany,[],0,[],0
3841895,madamsunny,2024,2024-03-31,Thailand,[],0,[],0
3544594,tinjezakon,2023,2023-05-11,Slovenia,[],0,[],0
2913456,Ektoras_Alpha,2021,2021-05-06,Greece,[],0,[],0
648330,romanbode,2013,2024-06-30,United Kingdom,"['darcin cole', 'eadred', 'TW Meeple']",3,"['694', '899']",2
984890,Lord_Siege,2014,2023-11-29,United States,[],0,[],0
1935977,Cohava,2018,2024-01-21,United States,[],0,[],0
3281247,Miguel_A_Diaz,2022,2024-02-16,Spain,[],0,[],0
3465687,ZakDraz,2023,2023-02-11,United States,[],0,[],0
3778572,cybcher,2024,2024-04-10,Ukraine,[],0,[],0
2963695,Lissa_61,2021,2021-06-25,Australia,[],0,[],0
2734692,turdburglr,2020,2021-03-13,United States,[],0,[],0
3421458,theBruceGuild,2023,2024-06-30,Canada,[],0,[],0
1822336,Chassing,2018,2021-08-27,South Korea,[],0,[],0
966255,rumland,2014,2023-06-02,Czech Republic,[],0,[],0
3687435,AshimaMoua,2023,2024-06-22,United States,[],0,[],0
399362,lukeworthington,2011,2021-08-21,United Kingdom,['whimsicalwill'],1,[],0
3462598,Zanufl,2023,2023-02-08,United States,[],0,[],0
412424,bazvinda,2011,2024-06-30,United Kingdom,[],0,"['3236', '3948']",2
3700205,Beatriz299,2023,2023-11-14,United States,[],0,[],0
3827495,CyberValera,2024,2024-03-14,Ukraine,[],0,[],0
260169,Shrike316,2009,2024-06-30,United States,"['Graftware', 'Jays Basement', 'Jumpman78', 'Robbonj']",4,['24'],1
476856,Sudaman,2012,2024-06-28,United States,[],0,[],0
3168777,Lmcip,2022,2023-12-31,United States,[],0,[],0
1296940,lmcgisme,2016,2023-07-20,United States,[],0,"['577', '2122']",2
2968293,fmonteleone,2021,2021-09-10,United States,[],0,[],0
837294,amaggs241,2014,2024-06-30,United States,[],0,[],0
3096089,Dayming,2021,2021-12-13,Hong Kong,[],0,[],0
3744426,SjoerdBusker,2023,2024-06-30,Netherlands,[],0,[],0
2870494,fcaeiro,2021,2024-06-23,Argentina,[],0,[],0
27867,billk10,2004,2024-06-30,United States,[],0,[],0
2665236,Newbie123,2020,2024-06-23,United Kingdom,[],0,[],0
1672532,stormbean,2017,2024-06-30,Greece,[],0,[],0
1926327,Gamercide,2018,2023-06-16,Sweden,[],0,[],0
823887,rexhibitionist,2014,2024-02-23,United States,"['includingtacos', 'Servenator']",2,['1145'],1
3863454,Zarshka,2024,2024-04-22,Thailand,[],0,[],0
3564887,lenka6akova,2023,2024-01-17,Czech Republic,[],0,[],0
3738789,m3rcurial92,2023,2024-03-13,Italy,[],0,[],0
198341,hal06,2008,2024-05-28,Japan,[],0,[],0
3840749,jptorontojp,2024,2024-04-26,Spain,[],0,[],0
1189877,marcosemc,2015,2024-06-23,United States,[],0,[],0
3506892,Elodiech,2023,2023-05-23,Spain,[],0,[],0
339212,kckijana,2010,2024-06-30,United States,[],0,['1017'],1
1961871,conorthern,2018,2024-06-19,Japan,[],0,[],0
2998028,TheHypersonic4K,2021,2021-08-10,Germany,[],0,[],0
252870,Varne,2009,2023-12-15,United States,[],0,[],0
3835627,adrielco,2024,2024-03-23,Mexico,[],0,[],0
747774,Shaper,2013,2023-10-22,United States,[],0,[],0
1399423,eclectic73,2016,2024-06-30,Canada,[],0,[],0
3910342,eschroeder11,2024,2024-06-19,United States,[],0,[],0
133889,1copse,2007,2024-06-30,United States,"['1copse', 'Bankler', 'Benkyo', 'billybob0101011', 'chriswray84', 'Dilngr4', 'dkeisen', 'DodgerB', 'erinwolth', 'Frankensam', 'Frog1', 'jmdsplotter', 'JohnButterfield', 'joriswiersinga', 'RachelSimmons', 'rccourt', 'rsivel', 'SgtMaster', 'shzwtk', 'Tantris_', 'The Innocent', 'theft', 'Tom Lehmann', 'Tropicana55']",24,"['3277', '3366', '3570']",3
2068473,bleibwachlucas,2019,2023-07-19,Germany,['Dombas'],1,[],0
752402,picardia,2013,2024-06-23,Portugal,[],0,[],0
3720511,tim_rebele,2023,2024-02-13,Germany,[],0,[],0
3607186,Smartyarty90,2023,2024-04-13,United States,[],0,[],0
96925,kevinruns262,2006,2024-06-30,United States,"['busdjur', 'chadw09', 'cmmayo', 'CthulhuKid', 'davekuhns', 'Dreamwrecker', 'dustyu', 'emodiu5', 'enzo622', 'Gil Melo', 'jerdude', 'josefsallen', 'kerskine', 'kldonnelly', 'Kyle Smith', 'MAJBrown22', 'Malaiser', 'maloma', 'marnaudo', 'mo7189', 'mournful', 'ninjadorg', 'petruzzelli', 'psufan1974', 'sarebear62', 'Spukky', 'suzyvitale', 'usfbrown']",28,"['5', '1303', '1999', '2926', '3353', '3623']",6
2054940,HolmesGonzalez,2019,2023-11-25,Colombia,[],0,[],0
3750416,weichinchan,2024,2024-04-25,Taiwan,[],0,[],0
1149657,renbee,2015,2021-04-03,United States,[],0,[],0
3474074,MarcoMa4ps,2023,2023-05-09,Italy,[],0,[],0
2698149,Adrien_Letheia,2020,2024-06-18,France,[],0,[],0
411468,adshelly,2011,2023-09-05,France,[],0,[],0
3783698,VojtaTrampota,2024,2024-04-22,Czech Republic,[],0,[],0
2566834,brofrat,2020,2021-05-23,United States,[],0,[],0
3892427,Underclass,2024,2024-05-25,Mexico,[],0,[],0
3737607,Drobertson95687,2023,2024-01-22,United States,[],0,[],0
3879178,Shuai85,2024,2024-05-09,Germany,[],0,[],0
3822854,frodjango,2024,2024-03-09,Canada,[],0,[],0
3259430,Red_Suns,2022,2024-05-05,United Kingdom,[],0,[],0
3807980,Dusanlfc,2024,2024-06-28,Serbia,[],0,[],0
3668252,JackAttackU,2023,2024-04-08,Canada,[],0,[],0
3832069,fragolinafrutiz,2024,2024-03-19,France,[],0,[],0
1505153,gryzli83,2017,2024-06-30,Poland,"['andrey05', 'fizyk123', 'KasiaO', 'k_baszynska', 'lisek2000', 'madzialena7', 'medicus', 'nietutejsza', 'PyzaPyza', 'RalfMark', 'TajKoon', 'wc poland', 'Zbylut']",13,[],0
2901070,AnaSua,2021,2021-04-04,Colombia,[],0,[],0
2205917,Malinverno,2019,2024-04-11,Italy,[],0,[],0
1827904,Tctctctc,2018,2023-04-22,United States,[],0,[],0
2846959,Rodny,2021,2021-02-07,Czech Republic,[],0,[],0
3850946,Miguelus_Prime,2024,2024-04-08,Spain,[],0,[],0
78392,Skip Olivares,2005,2024-04-23,United States,"['BigMadDrongo8', 'brokenasintended', 'GNomeOwns', 'Olvenskol', 'rarbelaez']",5,['395'],1
3663025,Laberikf,2023,2023-10-12,France,[],0,[],0
2877417,Shoushiki,2021,2024-04-27,Taiwan,[],0,[],0
987684,ShadowGorn,2014,2024-06-29,Russia,[],0,[],0
3039673,DustyDan,2021,2024-06-18,United States,[],0,[],0
3622259,Aiek,2023,2023-08-15,Spain,[],0,[],0
3755518,Mmsantos,2024,2024-06-28,United States,['Ezes1316'],1,[],0
2735303,HanaAndKlint,2020,2021-06-02,Denmark,[],0,[],0
3465206,Leigh_D,2023,2024-06-30,Australia,[],0,[],0
1361109,FrostyMeeple,2016,2024-06-25,United States,"['Games 4 GeekGold', 'Hiddenagent2', 'patpend', 'TheBoardgamingGeek', 'Wizzkid']",5,"['1365', '3455']",2
1904478,hispanic,2018,2024-06-30,United States,"['cptnfunbags', 'DanCyDore']",2,[],0
107099,C4RO,2006,2024-01-20,Austria,[],0,[],0
1532621,haliali,2017,2023-09-17,Canada,[],0,[],0
2862583,Thekro85,2021,2021-02-22,United States,[],0,[],0
2529899,Laeti,2020,2024-06-06,France,[],0,[],0
3312442,KasperDO,2022,2023-02-01,United States,[],0,[],0
2987424,Asmodai89,2021,2021-07-31,Belgium,[],0,[],0
3247522,blickaufsbrett,2022,2024-06-28,Germany,[],0,[],0
2125763,TheBullroarer,2019,2023-04-30,United States,[],0,[],0
377264,theatlas,2010,2024-06-30,United States,[],0,"['24', '325', '746', '1011', '1602']",5
3080826,Duke_of_Whales,2021,2024-06-24,Netherlands,[],0,[],0
2302616,TheRookRoom,2019,2024-06-28,United States,[],0,[],0
366921,palidian,2010,2023-08-28,United States,[],0,[],0
2924659,NundN,2021,2021-05-02,Germany,[],0,[],0
2220684,Slibo86,2019,2024-06-29,Switzerland,[],0,[],0
3605370,Lukeybbbbb,2023,2024-06-30,United Kingdom,[],0,[],0
121264,Mr Bassman,2007,2021-11-29,United States,[],0,['1049'],1
542572,flankus,2012,2024-06-30,United States,[],0,['1303'],1
3647486,webkilla,2023,2023-10-17,Denmark,[],0,[],0
3785456,M_NT,2024,2024-03-16,Brazil,[],0,[],0
480740,SasMon,2012,2024-05-07,Germany,[],0,[],0
1694322,Cmadden,2017,2021-12-06,United States,[],0,[],0
1011225,dressi46,2015,2024-04-20,Spain,"['byfed', 'mazmaz', 'Nieva', 'Satanuco']",4,[],0
3697879,proudhawk,2023,2024-03-15,Hong Kong,[],0,[],0
2851965,Baasergor,2021,2024-06-18,Switzerland,[],0,[],0
3732937,Jrjedi,2023,2024-01-09,Canada,[],0,[],0
2807789,BlekoMyth,2021,2023-12-12,Germany,[],0,[],0
2799341,Leslie43,2021,2024-06-27,United States,[],0,['733'],1
3405989,trailsofhoffman,2022,2024-02-04,Netherlands,[],0,[],0
2952902,Baunzy,2021,2024-06-11,United States,[],0,[],0
3585417,RipJ4ws,2023,2023-07-03,Australia,[],0,[],0
1031845,Amerigus Crux,2015,2024-06-14,Italy,[],0,[],0
3026844,rxairbrush,2021,2021-09-18,United States,[],0,[],0
3574157,TheGza,2023,2023-06-19,Brazil,[],0,[],0
309549,wameel,2010,2024-06-16,United States,['NyQuil Driver'],1,['1721'],1
2738235,Migueljpf,2020,2024-04-30,Chile,[],0,[],0
3783258,InesGelbe,2024,2024-01-30,Germany,[],0,[],0
3237517,Bagpuss8901,2022,2024-06-27,United Kingdom,[],0,[],0
3615632,FearBoredom,2023,2023-08-07,United States,[],0,[],0
1375485,deaconblues86,2016,2023-06-27,United States,[],0,[],0
3749122,ruveyda,2024,2024-01-10,Turkey,[],0,[],0
3519460,alanmedina,2023,2023-06-07,Brazil,[],0,[],0
439869,frenolestes,2011,2024-06-22,Poland,[],0,[],0
2987585,lilac_lily,2021,2023-02-03,United States,[],0,[],0
1569096,red_nick,2017,2024-06-27,United Kingdom,"['Elton_Dagostino', 'InnerCitySumo', 'JoeMcMahon', 'mavhc', 'peltazoid', 'Squalidsafe', 'TheDiceCupCafe', 'ToothyWisdom']",8,"['259', '260', '477', '663', '1290', '1674', '2044', '2258', '2442', '3342', '3570', '3663', '3710', '4130']",14
13192,stephenpaget,2003,2024-06-30,United Kingdom,"['Aiken Drum', 'alexst', 'Captain Scarlet', 'eekamouse', 'emmersonpoole', 'Gordon', 'HamsterOfFury', 'MacGerdts', 'Richard Dewsbery', 'snicholson']",10,[],0
3796996,shad0w_b0rn,2024,2024-02-13,Russia,[],0,[],0
987008,SniffablePrince,2014,2024-05-29,United States,[],0,[],0
1822002,MarkoBee,2018,2024-06-29,Serbia,"['bggmarko', 'Quinns']",2,[],0
3829333,RubenRami,2024,2024-03-17,Spain,[],0,[],0
3560543,Gds0658,2023,2024-06-30,United States,[],0,[],0
3875926,Crimsonwool,2024,2024-05-06,United Kingdom,[],0,[],0
1749156,dubernardes,2018,2024-05-04,Brazil,[],0,[],0
3644371,Teuran,2023,2023-09-11,Poland,[],0,[],0
3518416,ShamashGT,2023,2023-04-10,Chile,[],0,[],0
1320480,Andrea Brusati,2016,2024-06-28,Italy,[],0,[],0
2729570,marjigodi,2020,2023-06-25,Germany,[],0,[],0
372346,sudline,2010,2024-06-30,United States,[],0,"['60', '1622', '1805', '2258', '2796']",5
3802531,mixshadow,2024,2024-02-19,Spain,[],0,[],0
2848234,Rubensagaz,2021,2021-02-12,Spain,[],0,[],0
728811,Gorb1982,2013,2024-06-07,Spain,[],0,[],0
899436,longblade,2014,2024-04-02,United States,[],0,['1660'],1
3117056,Filinas,2022,2023-02-01,Germany,[],0,[],0
2405366,rrcdiagram,2020,2024-01-21,Turkey,[],0,[],0
443258,darkgilead,2011,2024-06-30,United States,"['Capstone_Retail', 'chrislee2335', 'drye', 'kateland06', 'Pixelhook', 'TedW', 'wifwendell']",7,"['1532', '1864']",2
1013022,huntalo,2015,2023-10-07,Finland,[],0,[],0
3025236,Spaix,2021,2024-03-24,United States,[],0,[],0
115882,rolnam,2006,2024-04-28,United States,"['Axtilan', 'bgallagher79', 'Infininight']",3,[],0
2806543,Jabbafett,2021,2021-01-22,Sweden,[],0,[],0
351544,raynbow,2010,2024-06-30,United States,"['ahabjr', 'awtyler', 'BigMike85', 'candlerocker', 'comstimpy', 'diceanddeck', 'Heeeyitslauren', 'Kestrel1', 'Nickybolas', 'unit03']",10,"['146', '360', '389', '909', '3045']",5
3014585,mauriciogdantas,2021,2024-06-30,United States,[],0,[],0
1641185,kevinremy,2017,2024-03-27,United States,[],0,"['1011', '3236']",2
95200,TommyB,2006,2024-06-30,United States,[],0,[],0
2271132,Torchu1980,2019,2024-04-07,Spain,[],0,[],0
2338685,Cbsubr,2019,2024-06-30,Australia,[],0,[],0
1825246,Ruedmoon01,2018,2024-06-28,United States,[],0,[],0
53001,gjnave,2005,2023-11-29,United States,"['bdunkle', 'ColtsFan76', 'dcooley', 'Hawkewood', 'OwenSwart', 'paeterboy', 'rooboomr', 'yegods']",8,[],0
2183665,natogourmet,2019,2024-03-06,Colombia,[],0,[],0
3518379,Mjaudzedun,2023,2024-06-28,Ukraine,[],0,[],0
3525247,Bogsax,2023,2023-04-18,United Kingdom,[],0,[],0
232682,luish,2008,2024-06-18,Brazil,"['alisonarantes', 'arturfm', 'brasileigo', 'danielcs', 'DarthMouth', 'diegosalerno', 'DrGrayrock', 'fredsacramento', 'Groozhyc', 'lbleicher', 'PSchulman', 'rsasda']",12,"['1011', '1428', '2044']",3
3720699,kyleDay_,2023,2024-04-04,United Kingdom,[],0,[],0
177513,zarfmouse,2008,2024-01-22,United States,['Ravi'],1,"['44', '70', '162', '194', '493']",5
1862491,yairdoza,2018,2024-06-30,United Kingdom,[],0,['1683'],1
3811072,anaceraptor,2024,2024-02-29,Colombia,[],0,[],0
